,type,年,月/日,縣市,地區
557,住宅竊盜,106,0607,台南市,安平區
558,住宅竊盜,106,0608,澎湖縣,西嶼鄉
559,住宅竊盜,106,0608,台北市,信義區
560,住宅竊盜,106,0608,高雄市,苓雅區
561,住宅竊盜,106,0608,苗栗縣,通霄鎮
562,住宅竊盜,106,0608,台中市,西屯區
563,住宅竊盜,106,0608,宜蘭縣,五結鄉
564,住宅竊盜,106,0608,台中市,北區
565,住宅竊盜,106,0609,台南市,西港區
566,住宅竊盜,106,0609,桃園市,八德區
567,住宅竊盜,106,0609,台中市,北區
568,住宅竊盜,106,0610,新北市,三重區
569,住宅竊盜,106,0610,基隆市,中正區
570,住宅竊盜,106,0610,新北市,中和區
571,住宅竊盜,106,0610,新竹市,北區
572,住宅竊盜,106,0610,花蓮縣,花蓮市
573,住宅竊盜,106,0611,桃園市,龜山區
574,住宅竊盜,106,0611,南投縣,埔里鎮
575,住宅竊盜,106,0611,高雄市,燕巢區
576,住宅竊盜,106,0611,新北市,板橋區
577,住宅竊盜,106,0612,新北市,板橋區
578,住宅竊盜,106,0612,新北市,三芝區
579,住宅竊盜,106,0612,台南市,歸仁區
580,住宅竊盜,106,0612,新竹市,東區
581,住宅竊盜,106,0612,新竹市,北區
582,住宅竊盜,106,0613,台南市,學甲區
583,住宅竊盜,106,0614,南投縣,名間鄉
584,住宅竊盜,106,0615,雲林縣,斗南鎮
585,住宅竊盜,106,0615,台東縣,太麻里鄉
586,住宅竊盜,106,0615,高雄市,美濃區
587,住宅竊盜,106,0615,宜蘭縣,礁溪鄉
588,住宅竊盜,106,0615,桃園市,龜山區
589,住宅竊盜,106,0616,苗栗縣,苑裡鎮
590,住宅竊盜,106,0616,基隆市,中山區
591,住宅竊盜,106,0617,雲林縣,斗六市
592,住宅竊盜,106,0617,高雄市,旗山區
593,住宅竊盜,106,0617,高雄市,鳳山區
594,住宅竊盜,106,0618,新竹市,香山區
595,住宅竊盜,106,0618,南投縣,水里鄉
596,住宅竊盜,106,0619,台北市,士林區
597,住宅竊盜,106,0619,新竹市,北區
598,住宅竊盜,106,0619,新北市,永和區
599,住宅竊盜,106,0619,台北市,信義區
600,住宅竊盜,106,0619,新北市,永和區
601,住宅竊盜,106,0620,苗栗縣,竹南鎮
602,住宅竊盜,106,0620,澎湖縣,望安鄉
603,住宅竊盜,106,0620,台北市,大同區
604,住宅竊盜,106,0620,南投縣,集集鎮
605,住宅竊盜,106,0620,新北市,板橋區
606,住宅竊盜,106,0621,台北市,北投區
607,住宅竊盜,106,0621,桃園市,平鎮區
608,住宅竊盜,106,0621,台北市,大同區
609,住宅竊盜,106,0621,宜蘭縣,五結鄉
610,住宅竊盜,106,0622,台南市,歸仁區
611,住宅竊盜,106,0622,台南市,安平區
612,住宅竊盜,106,0622,台南市,永康區
613,住宅竊盜,106,0623,台北市,信義區
614,住宅竊盜,106,0623,基隆市,七堵區
615,住宅竊盜,106,0624,台北市,北投區
616,住宅竊盜,106,0624,桃園市,龜山區
617,住宅竊盜,106,0624,台北市,中山區
618,住宅竊盜,106,0625,屏東縣,新園鄉
619,住宅竊盜,106,0625,台北市,中山區
620,住宅竊盜,106,0625,苗栗縣,造橋鄉
621,住宅竊盜,106,0626,桃園市,新屋區
622,住宅竊盜,106,0626,雲林縣,口湖鄉
623,住宅竊盜,106,0626,新北市,板橋區
624,住宅竊盜,106,0626,台北市,文山區
625,住宅竊盜,106,0626,高雄市,大寮區
626,住宅竊盜,106,0627,台南市,中西區
627,住宅竊盜,106,0627,新竹市,東區
628,住宅竊盜,106,0628,高雄市,內門區
629,住宅竊盜,106,0629,高雄市,鳳山區
630,強制性交,106,0401,彰化縣,社頭鄉
631,強制性交,106,0404,嘉義縣,水上鄉
632,強制性交,106,0405,新北市,樹林區
633,強制性交,106,0405,台北市,信義區
634,強制性交,106,0406,嘉義市,西區
635,強制性交,106,0409,台中市,西屯區
636,強制性交,106,0415,彰化縣,北斗鎮
637,強制性交,106,0415,嘉義市,東區
638,強制性交,106,0415,屏東縣,恆春鎮
639,強制性交,106,0416,台南市,東區
640,強制性交,106,0416,新北市,蘆洲區
641,強制性交,106,0418,台北市,松山區
642,強制性交,106,0421,花蓮縣,花蓮市
643,強制性交,106,0423,新北市,土城區
644,強制性交,106,0424,屏東縣,東港鎮
645,強制性交,106,0426,宜蘭縣,宜蘭市
646,強制性交,106,0426,嘉義縣,太保市
647,強制性交,106,0429,台中市,大里區
648,強制性交,106,0429,基隆市,七堵區
649,強制性交,106,0430,嘉義縣,朴子市
650,強制性交,106,0430,南投縣,竹山鎮
651,強制性交,106,0503,新竹市,東區
652,強制性交,106,0505,彰化縣,彰化市
653,強制性交,106,0506,彰化縣,永靖鄉
654,強制性交,106,0506,台中市,西區
655,強制性交,106,0506,桃園市,平鎮區
656,強制性交,106,0507,高雄市,三民區
657,強制性交,106,0507,台北市,松山區
658,強制性交,106,0508,台北市,萬華區
659,強制性交,106,0509,台北市,大安區
660,強制性交,106,0512,台南市,仁德區
661,強制性交,106,0512,金門縣,金湖鎮
662,強制性交,106,0512,台北市,信義區
663,強制性交,106,0513,彰化縣,田中鎮
664,強制性交,106,0513,金門縣,金沙鎮
665,強制性交,106,0513,新北市,汐止區
666,強制性交,106,0514,彰化縣,大城鄉
667,強制性交,106,0516,南投縣,草屯鎮
668,強制性交,106,0521,台中市,龍井區
669,強制性交,106,0522,台中市,沙鹿區
670,強制性交,106,0522,台南市,官田區
671,強制性交,106,0527,台北市,中山區
672,強制性交,106,0527,台北市,信義區
673,強制性交,106,0528,新北市,板橋區
674,強制性交,106,0529,嘉義縣,太保市
675,強制性交,106,0531,彰化縣,員林市
676,強制性交,106,0601,台北市,大同區
677,強制性交,106,0602,高雄市,大寮區
678,強制性交,106,0603,台北市,士林區
679,強制性交,106,0612,基隆市,中正區
680,強制性交,106,0613,新北市,新莊區
681,強制性交,106,0614,新北市,金山區
682,強制性交,106,0616,台中市,南屯區
683,強制性交,106,0623,台中市,龍井區
684,強制性交,106,0625,新北市,汐止區
685,強制性交,106,0625,嘉義市,西區
686,強盜,106,0401,嘉義市,西區
687,強盜,106,0402,台北市,士林區
688,強盜,106,0406,高雄市,前鎮區
689,強盜,106,0407,新北市,三重區
690,強盜,106,0407,台北市,萬華區
691,強盜,106,0408,南投縣,南投市
692,強盜,106,0408,新北市,新莊區
693,強盜,106,0411,新北市,永和區
694,強盜,106,0412,新竹市,東區
695,強盜,106,0413,雲林縣,水林鄉
696,強盜,106,0414,宜蘭縣,宜蘭市
697,強盜,106,0414,桃園市,桃園區
698,強盜,106,0415,新北市,三重區
699,強盜,106,0415,新北市,三重區
700,強盜,106,0416,桃園市,龜山區
701,強盜,106,0417,台南市,中西區
702,強盜,106,0418,新北市,板橋區
703,強盜,106,0421,新北市,泰山區
704,強盜,106,0421,彰化縣,彰化市
705,強盜,106,0422,高雄市,三民區
706,強盜,106,0425,台中市,南屯區
707,強盜,106,0428,高雄市,鳳山區
708,強盜,106,0428,台中市,沙鹿區
709,強盜,106,0428,台南市,仁德區
710,強盜,106,0430,南投縣,南投市
711,強盜,106,0503,苗栗縣,公館鄉
712,強盜,106,0504,雲林縣,虎尾鎮
713,強盜,106,0504,雲林縣,虎尾鎮
714,強盜,106,0510,高雄市,左營區
715,強盜,106,0510,桃園市,中壢區
716,強盜,106,0511,台北市,內湖區
717,強盜,106,0512,台南市,仁德區
718,強盜,106,0513,台北市,內湖區
719,強盜,106,0517,台南市,永康區
720,強盜,106,0517,新北市,中和區
721,強盜,106,0518,屏東縣,里港鄉
722,強盜,106,0521,台南市,善化區
723,強盜,106,0521,高雄市,苓雅區
724,強盜,106,0522,台中市,西屯區
725,強盜,106,0523,桃園市,中壢區
726,強盜,106,0524,台南市,麻豆區
727,強盜,106,0524,基隆市,中正區
728,強盜,106,0525,苗栗縣,造橋鄉
729,強盜,106,0525,南投縣,名間鄉
730,強盜,106,0527,新北市,板橋區
731,強盜,106,0527,彰化縣,竹塘鄉
732,強盜,106,0529,台中市,北區
733,強盜,106,0530,台中市,梧棲區
734,強盜,106,0602,新北市,板橋區
735,強盜,106,0602,屏東縣,屏東市
736,強盜,106,0604,新北市,永和區
737,強盜,106,0604,新竹縣,竹北市
738,強盜,106,0605,桃園市,楊梅區
739,強盜,106,0608,彰化縣,溪州鄉
740,強盜,106,0608,彰化縣,大村鄉
741,強盜,106,0611,高雄市,鳳山區
742,強盜,106,0612,新北市,蘆洲區
743,強盜,106,0613,新北市,鶯歌區
744,強盜,106,0615,基隆市,中山區
745,強盜,106,0617,高雄市,鳳山區
746,強盜,106,0618,雲林縣,莿桐鄉
747,強盜,106,0618,屏東縣,車城鄉
748,強盜,106,0618,桃園市,中壢區
749,強盜,106,0620,台南市,六甲區
750,強盜,106,0621,台北市,中正區
751,強盜,106,0622,高雄市,梓官區
752,強盜,106,0623,花蓮縣,新城鄉
753,強盜,106,0623,台中市,清水區
754,強盜,106,0625,台中市,沙鹿區
755,強盜,106,0625,台中市,沙鹿區
756,強盜,106,0629,彰化縣,埔心鄉
757,強盜,106,0629,桃園市,龍潭區
758,強盜,106,0630,新竹縣,湖口鄉
759,搶奪,106,0402,台中市,東區
760,搶奪,106,0403,台南市,佳里區
761,搶奪,106,0404,彰化縣,溪湖鎮
762,搶奪,106,0404,屏東縣,潮州鎮
763,搶奪,106,0407,南投縣,南投市
764,搶奪,106,0410,台中市,東區
765,搶奪,106,0410,新北市,石門區
766,搶奪,106,0411,台南市,南區
767,搶奪,106,0418,台南市,北區
768,搶奪,106,0418,台北市,松山區
769,搶奪,106,0420,高雄市,鳳山區
770,搶奪,106,0420,新北市,泰山區
771,搶奪,106,0422,台北市,大安區
772,搶奪,106,0423,高雄市,林園區
773,搶奪,106,0425,新北市,淡水區
774,搶奪,106,0425,高雄市,前鎮區
775,搶奪,106,0427,屏東縣,萬丹鄉
776,搶奪,106,0428,屏東縣,枋寮鄉
777,搶奪,106,0429,新北市,中和區
778,搶奪,106,0502,新北市,新莊區
779,搶奪,106,0502,台中市,西區
780,搶奪,106,0504,高雄市,鼓山區
781,搶奪,106,0509,高雄市,楠梓區
782,搶奪,106,0513,屏東縣,東港鎮
783,搶奪,106,0517,南投縣,南投市
784,搶奪,106,0517,南投縣,埔里鎮
785,搶奪,106,0517,台南市,北區
786,搶奪,106,0522,新竹市,北區
787,搶奪,106,0524,基隆市,仁愛區
788,搶奪,106,0526,新北市,中和區
789,搶奪,106,0527,台南市,北區
790,搶奪,106,0527,高雄市,左營區
791,搶奪,106,0528,高雄市,鳳山區
792,搶奪,106,0529,高雄市,鳳山區
793,搶奪,106,0530,高雄市,三民區
794,搶奪,106,0531,台北市,中山區
795,搶奪,106,0601,桃園市,中壢區
796,搶奪,106,0601,高雄市,鳳山區
797,搶奪,106,0601,高雄市,鳳山區
798,搶奪,106,0602,高雄市,楠梓區
799,搶奪,106,0603,南投縣,南投市
800,搶奪,106,0604,高雄市,三民區
801,搶奪,106,0604,新竹市,北區
802,搶奪,106,0605,新北市,三重區
803,搶奪,106,0606,新北市,三重區
804,搶奪,106,0607,台南市,北區
805,搶奪,106,0607,台北市,萬華區
806,搶奪,106,0609,台北市,大安區
807,搶奪,106,0609,台中市,東區
808,搶奪,106,0609,新竹縣,竹東鎮
809,搶奪,106,0610,雲林縣,北港鎮
810,搶奪,106,0611,高雄市,楠梓區
811,搶奪,106,0611,台北市,萬華區
812,搶奪,106,0612,桃園市,八德區
813,搶奪,106,0612,高雄市,橋頭區
814,搶奪,106,0614,基隆市,安樂區
815,搶奪,106,0614,台北市,大同區
816,搶奪,106,0616,新竹縣,湖口鄉
817,搶奪,106,0617,高雄市,新興區
818,搶奪,106,0618,高雄市,苓雅區
819,搶奪,106,0618,高雄市,鳳山區
820,搶奪,106,0620,台中市,中區
821,搶奪,106,0620,高雄市,前鎮區
822,搶奪,106,0620,南投縣,南投市
823,搶奪,106,0621,台南市,仁德區
824,搶奪,106,0621,高雄市,苓雅區
825,搶奪,106,0624,彰化縣,鹿港鎮
826,搶奪,106,0624,新北市,中和區
827,搶奪,106,0626,新北市,三峽區
828,搶奪,106,0627,新竹市,北區
829,搶奪,106,0628,桃園市,中壢區
830,機車竊盜,106,0401,新北市,蘆洲區
831,機車竊盜,106,0401,苗栗縣,
832,機車竊盜,106,0401,高雄市,
833,機車竊盜,106,0401,桃園市,
834,機車竊盜,106,0401,新竹縣,竹東鎮
835,機車竊盜,106,0401,新北市,中和區
836,機車竊盜,106,0401,台北市,大同區
837,機車竊盜,106,0401,新北市,三重區
838,機車竊盜,106,0401,台東縣,
839,機車竊盜,106,0401,桃園市,中壢區
840,機車竊盜,106,0401,台南市,永康區
841,機車竊盜,106,0401,桃園市,
842,機車竊盜,106,0401,新北市,新莊區
843,機車竊盜,106,0401,台中市,
844,機車竊盜,106,0401,桃園市,
845,機車竊盜,106,0401,台中市,
846,機車竊盜,106,0401,桃園市,
847,機車竊盜,106,0401,桃園市,
848,機車竊盜,106,0401,高雄市,左營區
849,機車竊盜,106,0401,桃園市,
850,機車竊盜,106,0401,新竹縣,
851,機車竊盜,106,0401,新北市,板橋區
852,機車竊盜,106,0401,屏東縣,屏東市
853,機車竊盜,106,0401,台北市,大安區
854,機車竊盜,106,0401,嘉義縣,朴子市
855,機車竊盜,106,0402,彰化縣,大村鄉
856,機車竊盜,106,0402,新北市,
857,機車竊盜,106,0402,桃園市,
858,機車竊盜,106,0402,花蓮縣,吉安鄉
859,機車竊盜,106,0402,新北市,
860,機車竊盜,106,0402,苗栗縣,
861,機車竊盜,106,0402,高雄市,
862,機車竊盜,106,0402,高雄市,
863,機車竊盜,106,0402,新北市,汐止區
864,機車竊盜,106,0402,台北市,士林區
865,機車竊盜,106,0402,台中市,潭子區
866,機車竊盜,106,0402,桃園市,中壢區
867,機車竊盜,106,0402,台中市,太平區
868,機車竊盜,106,0402,台東縣,台東市
869,機車竊盜,106,0402,桃園市,
870,機車竊盜,106,0402,桃園市,
871,機車竊盜,106,0402,高雄市,
872,機車竊盜,106,0402,新北市,八里區
873,機車竊盜,106,0402,桃園市,
874,機車竊盜,106,0402,桃園市,
875,機車竊盜,106,0402,台北市,中山區
876,機車竊盜,106,0402,南投縣,埔里鎮
877,機車竊盜,106,0402,桃園市,
878,機車竊盜,106,0402,台北市,萬華區
879,機車竊盜,106,0403,台北市,松山區
880,機車竊盜,106,0403,南投縣,南投市
881,機車竊盜,106,0403,台南市,佳里區
882,機車竊盜,106,0403,高雄市,
883,機車竊盜,106,0403,雲林縣,斗南鎮
884,機車竊盜,106,0403,台中市,
885,機車竊盜,106,0403,花蓮縣,花蓮市
886,機車竊盜,106,0403,台南市,北區
887,機車竊盜,106,0403,高雄市,
888,機車竊盜,106,0403,桃園市,
889,機車竊盜,106,0403,彰化縣,
890,機車竊盜,106,0403,苗栗縣,苗栗市
891,機車竊盜,106,0403,高雄市,
892,機車竊盜,106,0403,台南市,
893,機車竊盜,106,0403,高雄市,
894,機車竊盜,106,0403,台中市,東區
895,機車竊盜,106,0403,桃園市,龍潭區
896,機車竊盜,106,0403,新北市,
897,機車竊盜,106,0403,桃園市,
898,機車竊盜,106,0403,新北市,
899,機車竊盜,106,0403,高雄市,
900,機車竊盜,106,0403,高雄市,
901,機車竊盜,106,0403,台南市,
902,機車竊盜,106,0403,高雄市,小港區
903,機車竊盜,106,0404,桃園市,
904,機車竊盜,106,0404,新北市,
905,機車竊盜,106,0404,新北市,
906,機車竊盜,106,0404,高雄市,
907,機車竊盜,106,0404,新北市,
908,機車竊盜,106,0404,高雄市,
909,機車竊盜,106,0404,台中市,西屯區
910,機車竊盜,106,0404,高雄市,
911,機車竊盜,106,0404,新北市,汐止區
912,機車竊盜,106,0404,新北市,汐止區
913,機車竊盜,106,0404,台中市,東區
914,機車竊盜,106,0404,台中市,南屯區
915,機車竊盜,106,0404,台北市,中正區
916,機車竊盜,106,0404,屏東縣,
917,機車竊盜,106,0404,高雄市,
918,機車竊盜,106,0404,台北市,大安區
919,機車竊盜,106,0404,新北市,
920,機車竊盜,106,0404,高雄市,
921,機車竊盜,106,0404,台中市,
922,機車竊盜,106,0404,台中市,
923,機車竊盜,106,0404,台南市,六甲區
924,機車竊盜,106,0404,台南市,
925,機車竊盜,106,0404,新北市,
926,機車竊盜,106,0404,桃園市,
927,機車竊盜,106,0404,桃園市,桃園區
928,機車竊盜,106,0404,高雄市,
929,機車竊盜,106,0404,新北市,板橋區
930,機車竊盜,106,0404,桃園市,
931,機車竊盜,106,0404,高雄市,
932,機車竊盜,106,0404,屏東縣,內埔鄉
933,機車竊盜,106,0404,台北市,
934,機車竊盜,106,0404,高雄市,左營區
935,機車竊盜,106,0404,新北市,
936,機車竊盜,106,0404,新北市,
937,機車竊盜,106,0404,新北市,新店區
938,機車竊盜,106,0404,新北市,
939,機車竊盜,106,0404,台北市,
940,機車竊盜,106,0404,雲林縣,虎尾鎮
941,機車竊盜,106,0404,台南市,
942,機車竊盜,106,0405,台南市,
943,機車竊盜,106,0405,高雄市,
944,機車竊盜,106,0405,高雄市,
945,機車竊盜,106,0405,桃園市,
946,機車竊盜,106,0405,高雄市,新興區
947,機車竊盜,106,0405,桃園市,
948,機車竊盜,106,0405,桃園市,八德區
949,機車竊盜,106,0405,屏東縣,
950,機車竊盜,106,0405,新竹市,東區
951,機車竊盜,106,0405,台北市,萬華區
952,機車竊盜,106,0405,高雄市,
953,機車竊盜,106,0405,高雄市,
954,機車竊盜,106,0405,高雄市,新興區
955,機車竊盜,106,0405,新竹縣,竹北市
956,機車竊盜,106,0405,新北市,土城區
957,機車竊盜,106,0405,新竹縣,
958,機車竊盜,106,0405,新竹市,
959,機車竊盜,106,0405,彰化縣,芬園鄉
960,機車竊盜,106,0405,新北市,
961,機車竊盜,106,0405,新北市,中和區
962,機車竊盜,106,0405,新北市,
963,機車竊盜,106,0405,台南市,
964,機車竊盜,106,0405,新竹縣,
965,機車竊盜,106,0406,苗栗縣,
966,機車竊盜,106,0406,高雄市,新興區
967,機車竊盜,106,0406,桃園市,桃園區
968,機車竊盜,106,0406,新北市,土城區
969,機車竊盜,106,0406,台中市,
970,機車竊盜,106,0406,高雄市,
971,機車竊盜,106,0406,桃園市,中壢區
972,機車竊盜,106,0406,台北市,
973,機車竊盜,106,0406,台中市,
974,機車竊盜,106,0406,新北市,
975,機車竊盜,106,0406,台南市,新營區
976,機車竊盜,106,0406,台北市,文山區
977,機車竊盜,106,0406,屏東縣,新埤鄉
978,機車竊盜,106,0406,高雄市,
979,機車竊盜,106,0406,桃園市,中壢區
980,機車竊盜,106,0406,新北市,
981,機車竊盜,106,0406,台中市,
982,機車竊盜,106,0406,新竹縣,竹北市
983,機車竊盜,106,0406,新北市,
984,機車竊盜,106,0406,台北市,
985,機車竊盜,106,0406,南投縣,
986,機車竊盜,106,0406,台北市,
987,機車竊盜,106,0406,新竹縣,
988,機車竊盜,106,0406,新北市,
989,機車竊盜,106,0406,新北市,
990,機車竊盜,106,0406,桃園市,
991,機車竊盜,106,0406,桃園市,
992,機車竊盜,106,0406,桃園市,
993,機車竊盜,106,0406,彰化縣,彰化市
994,機車竊盜,106,0406,新北市,泰山區
995,機車竊盜,106,0406,高雄市,
996,機車竊盜,106,0407,高雄市,
997,機車竊盜,106,0407,新竹縣,
998,機車竊盜,106,0407,台南市,
999,機車竊盜,106,0407,台中市,
1000,機車竊盜,106,0407,桃園市,大溪區
1001,機車竊盜,106,0407,高雄市,
1002,機車竊盜,106,0407,桃園市,八德區
1003,機車竊盜,106,0407,高雄市,
1004,機車竊盜,106,0407,桃園市,
1005,機車竊盜,106,0407,台南市,
1006,機車竊盜,106,0407,基隆市,七堵區
1007,機車竊盜,106,0407,台東縣,
1008,機車竊盜,106,0407,新竹市,
1009,機車竊盜,106,0407,桃園市,
1010,機車竊盜,106,0407,台中市,霧峰區
1011,機車竊盜,106,0407,台南市,
1012,機車竊盜,106,0407,新竹縣,
1013,機車竊盜,106,0407,桃園市,桃園區
1014,機車竊盜,106,0407,台南市,
1015,機車竊盜,106,0407,新北市,
1016,機車竊盜,106,0407,高雄市,前鎮區
1017,機車竊盜,106,0407,桃園市,
1018,機車竊盜,106,0407,新北市,
1019,機車竊盜,106,0407,新竹縣,
1020,機車竊盜,106,0407,桃園市,
1021,機車竊盜,106,0407,高雄市,前金區
1022,機車竊盜,106,0407,台中市,東區
1023,機車竊盜,106,0407,桃園市,桃園區
1024,機車竊盜,106,0407,高雄市,
1025,機車竊盜,106,0407,高雄市,
